id,name,location,country,latitude,longitude,rating,priceCategory,type,img,link
105251,Bären,Schwarzenburg,Switzerland,46.8176503,7.3413206,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2659884b37bf488d87896bda9da25dfd.jpeg,https://guide.michelin.com/us/en/bern-region/schwarzenburg/restaurant/baren-182932
105248,Maison Manesse,Zurich,Switzerland,47.3650965,8.521285,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b26209bccfcd430eb3f4f4099ac44800.jpeg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/maison-manesse
105246,Rechberg 1837,Zurich,Switzerland,47.3740149,8.546173,-1,3,Innovative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a43fc4ca572246c5befbb25116f6269e.jpeg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/rechberg-1837
105240,Schloss Schauenstein,Fürstenau,Switzerland,46.7211969,9.4462648,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4e032d7638c34da3a50ee8b589b0ac18.jpeg,https://guide.michelin.com/us/en/graubunden/frstenau/restaurant/schloss-schauenstein
105226,Silex,Zurich,Switzerland,47.3715042,8.5245449,-1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/46798253f9ea49ba92a3f5763cea0b49.jpg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/silex
105212,Radius by Stefan Beer,Interlaken,Switzerland,46.6865553,7.8575473,1,4,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/705fe59c41e14e4185bda976da4cf76a.jpg,https://guide.michelin.com/us/en/bern-region/interlaken/restaurant/radius-by-stefan-beer
105189,Auberge de l'Abbaye de Montheron,Cugy,Switzerland,46.5902002,6.6640386,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d0b558e6227746968a49ec37dbab2984.jpeg,https://guide.michelin.com/us/en/vaud/cugy/restaurant/auberge-de-l-abbaye-de-montheron
105177,Sven Wassmer Memories,Bad Ragaz,Switzerland,47.0002941,9.5037741,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8a4ca6fbc9b740b09516b8e3ca37ad8e.jpg,https://guide.michelin.com/us/en/sankt-gallen-region/bad-ragaz/restaurant/memories
105163,elmira,Zurich,Switzerland,47.3888413,8.5265176,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/49238374139c43aea94ac50a960e7fe2.jpeg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/elmira
105145,EquiTable,Zurich,Switzerland,47.3778541,8.5212339,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1f1e51f4d9cb47499cecca6bfd71b962.jpg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/equitable-im-sankt-meinrad
105143,roots,Basel,Switzerland,47.5697547,7.5830618,2,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8e9f5e63d9cb4edfb01f6f1248b105c1.jpeg,https://guide.michelin.com/us/en/basel-stadt/basel/restaurant/roots568552
105103,Gasthof zur Sonne,Stäfa,Switzerland,47.2393856,8.7180143,0,2,Swiss,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3739dd20cb154e89a3f652449c6cf011.jpeg,https://guide.michelin.com/us/en/zurich-region/stfa/restaurant/gasthof-zur-sonne
105091,Scalottas - Terroir,Lenzerheide,Switzerland,46.7256622,9.5576171,-1,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6113ec464ca84ad1b25a44bd5cb5031e.jpeg,https://guide.michelin.com/us/en/graubunden/lenzerheide/restaurant/scalottas-terroir
105071,Casa Caminada,Fürstenau,Switzerland,46.721039,9.4456677,0,2,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/acce12023a7b4893b4fe0b9a8f40a7cc.jpg,https://guide.michelin.com/us/en/graubunden/frstenau/restaurant/casa-caminada
105051,Du Bourg,Biel,Switzerland,47.1411781,7.2456915,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2db500c96b12464dab6bb694b2f013a4.jpg,https://guide.michelin.com/us/en/bern-region/biel/restaurant/du-bourg
105035,Eder's Eichmühle,Wädenswil,Switzerland,47.2142963,8.6814569,-1,3,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b2ef40fa0269469ab25f41d977fce490.jpeg,https://guide.michelin.com/us/en/zurich-region/wdenswil/restaurant/eder-s-eichmuhle
104905,La Paix,Tokyo,Japan,35.685136,139.775586,1,3,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bad4c6b0176d467ebe8b6ddcb1cb815e.jpg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/la-paix-1194221
104893,FARO,Tokyo,Japan,35.66852,139.761906,1,3,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/872fd739aa4e4653bb211ef4bb44fb7e.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/faro-1194154
104752,Nœud. TOKYO,Tokyo,Japan,35.67969,139.738705,-1,3,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/623e320ff8e1486989edbaef19458f4b.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/n%C5%93ud-tokyo
104736,Florilège,Tokyo,Japan,35.661598,139.743562,2,3,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/08154454c5054fec8048f0b9cff03430.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/florilege
104695,Daigo,Tokyo,Japan,35.66344,139.749184,1,3,Shojin,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7a9390b33a494e9bafbb19ad70a46986.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/daigo
104688,Den,Tokyo,Japan,35.67321,139.712697,2,3,Japanese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b2d8e6e025f0470a95d2d613a750f6c0.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/den
104644,Crony,Tokyo,Japan,35.655769,139.743334,2,4,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ec125b3b157c4c309733442d4eaeb94d.jpg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/crony-1194937
104635,Sincère,Tokyo,Japan,35.676969,139.704359,1,3,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/723a8805c0a74d3cacb52aebd8d844d4.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sincere
104569,NARISAWA,Tokyo,Japan,35.671585,139.722147,2,4,Innovative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/437796b1cada4278b158ccc485a51d5b.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/narisawa
104547,L'Effervescence,Tokyo,Japan,35.660299,139.719454,3,4,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d56ed6b270654c399ab3dde2612e6578.jpeg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/l-effervescence
104485,LATURE,Tokyo,Japan,35.660762,139.708599,1,3,French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d81a5f932cea4ea59811dd1847e5e848.jpg,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/lature
104460,King's Joy,Beijing,Beijing,39.946681,116.410004,2,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/587617bac91746f3bc6e87a06061d2ec.jpeg,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/king-s-joy
104343,Flore,Amsterdam,Netherlands,52.3676602,4.8942749,2,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/eaadc2c71d9d4ed790d05e417377f3d2.jpg,https://guide.michelin.com/us/en/noord-holland/amsterdam/restaurant/flore
104286,Héron,Utrecht,Netherlands,52.0880216,5.1274096,0,2,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f3086389511d41f3a02e5360c9c3ddc4.jpg,https://guide.michelin.com/us/en/utrecht/utrecht/restaurant/heron
104256,Bolenius,Amsterdam,Netherlands,52.3361146,4.873797,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3ae01b64d2a9430abf05242195c51ffe.jpeg,https://guide.michelin.com/us/en/noord-holland/amsterdam/restaurant/bolenius
104229,Neder,Alkmaar,Netherlands,52.6292992,4.7501576,-1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4cc6ff5df7de4c9ba88888b2fcefbacf.jpg,https://guide.michelin.com/us/en/noord-holland/alkmaar/restaurant/neder
104217,Rotonde,Rotterdam,Netherlands,51.9240615,4.4913759,0,2,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/57c5317edef448a5ba6abd97a7d74189.jpeg,https://guide.michelin.com/us/en/zuid-holland/rotterdam/restaurant/rotonde
104212,De Nieuwe Winkel,Nijmegen,Netherlands,51.8473893,5.8595982,2,4,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6bf64a032364452f9e7ab067c77e0681.jpeg,https://guide.michelin.com/us/en/gelderland/nijmegen/restaurant/de-nieuwe-winkel
104211,Heimat,Utrecht,Netherlands,52.095265,5.1285273,-1,3,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f035b80df453437dab92ee8510505cc0.jpeg,https://guide.michelin.com/us/en/utrecht/utrecht/restaurant/heimat-1212769
104191,De Dyck,Woubrugge,Netherlands,52.1905993,4.6858122,-1,3,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/535648f44f3f4a96a9d141853b50f9a0.jpg,https://guide.michelin.com/us/en/zuid-holland/woubrugge_2215771/restaurant/de-dyck
104192,Lutum,Wijk bij Duurstede,Netherlands,51.9729251,5.3450659,1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d143d51fe114494cb58993238c47132d.jpeg,https://guide.michelin.com/us/en/utrecht/wijk-bij-duurstede/restaurant/lutum
104190,Morille,Koudekerke,Netherlands,51.4835059,3.5516384,-1,3,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e1c388344ba64aaead050732a8cb0cd5.jpg,https://guide.michelin.com/us/en/zeeland/koudekerke/restaurant/morille
104186,Het Seminar,Zenderen,Netherlands,52.3220386,6.730642,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6847e9f7dcf94710bd5043f62eca1235.jpeg,https://guide.michelin.com/us/en/overijssel/zenderen/restaurant/het-seminar
104156,Aan Sjuuteeänjd,Schinnen,Netherlands,50.943868,5.881862,-1,3,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/451b2626c1da4045b40b6f54cff3ff4b.jpg,https://guide.michelin.com/us/en/limburg/schinnen/restaurant/aan-sjuuteeanjd
104145,Lokaal,Doetinchem,Netherlands,51.972502,6.2886379,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1c6597bbe0904f12933db9456f653c9b.jpeg,https://guide.michelin.com/us/en/gelderland/doetinchem/restaurant/lokaal
104090,Triptyque,Wateringen,Netherlands,52.0247891,4.2741909,1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c266b01439bb43be87c5421ff7553fc0.jpg,https://guide.michelin.com/us/en/zuid-holland/wateringen/restaurant/triptyque
104081,Hof aan Zee,Koudekerke,Netherlands,51.4788955,3.5194759,-1,3,Scandinavian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6837d8a3f8544c6a93cce6d4c2900ab9.jpg,https://guide.michelin.com/us/en/zeeland/koudekerke/restaurant/hof-aan-zee
104056,Mearkas,Eastermar,Netherlands,53.1902945,6.0677196,-1,3,Seasonal Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/02995866794a42ceb74d133bcff601f5.jpg,https://guide.michelin.com/us/en/friesland/eastermar_2214270/restaurant/mearkas
103968,De Librije,Zwolle,Netherlands,52.5153644,6.0980183,3,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/81abe25e302c43b4b42e14c2ade20285.jpeg,https://guide.michelin.com/us/en/overijssel/zwolle/restaurant/de-librije
103955,De Kas,Amsterdam,Netherlands,52.3522847,4.9302753,1,3,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/59c7cb3f2dda4be482c1476be732406c.jpeg,https://guide.michelin.com/us/en/noord-holland/amsterdam/restaurant/de-kas
103925,Kook Atelier op Oost,Oosterend,Netherlands,53.0968229,4.8903551,-1,3,Organic,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/379b998defa241a58a4135e58540d386.jpeg,https://guide.michelin.com/us/en/noord-holland/oosterend/restaurant/kook-atelier-op-oost
103918,Fermin,Rotterdam,Netherlands,51.9311876,4.4850445,-1,2,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f39ace9345fb4a159b65bacad8d4b3ab.jpg,https://guide.michelin.com/us/en/zuid-holland/rotterdam/restaurant/fermin
103898,ONE,Roermond,Netherlands,51.1895014,5.9808834,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/78640983164e4fffa0ae64ce8b6ea36c.jpeg,https://guide.michelin.com/us/en/limburg/roermond/restaurant/one
103888,Flores,Nijmegen,Netherlands,51.846282,5.8704667,-1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/33cb3284c368415f93f1d422ec4c8289.jpg,https://guide.michelin.com/us/en/gelderland/nijmegen/restaurant/bistro-flores
103885,Restaurant Vannu,Bavel,Netherlands,51.5581248,4.8385449,-1,3,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/040415c7f28149edb6f3d261f5106c45.jpeg,https://guide.michelin.com/us/en/noord-brabant/bavel_2215893/restaurant/restaurant-vannu
103718,Restaurant Pearl Morissette,Lincoln,Canada,43.1560307,-79.3559402,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c2623789870045b68a462557617a3687.jpg,https://guide.michelin.com/us/en/ontario/lincoln_1246046/restaurant/restaurant-pearl-morissette
103686,White Lily Diner,Toronto,Canada,43.6586734,-79.351165,0,2,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2c77cd09376948ac8d9cb933b403d395.jpg,https://guide.michelin.com/us/en/ontario/toronto/restaurant/white-lily-diner
103464,Mi Xun Teahouse,Chengdu,Chengdu,30.654727,104.081984,1,2,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/99f8ae8e45384c11843acea30723c038.jpeg,https://guide.michelin.com/us/en/chengdu-municipality/chengdu/restaurant/mi-xun-teahouse
103264,Thomas Chien,Kaohsiung,Taiwan,22.6043997,120.3008295,-1,3,French Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5b1554460c52432abb6756e70347251f.jpg,https://guide.michelin.com/us/en/kaohsiung-region/kaohsiung/restaurant/thomas-chien
103235,Yangming Spring (Shilin),Taipei,Taiwan,25.1442022,121.5595115,-1,3,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/eb8b22bc3f444bfdae363f209056d2c7.jpg,https://guide.michelin.com/us/en/taipei-region/taipei/restaurant/yangming-spring-shilin
103226,EMBERS,Taipei,Taiwan,25.03582,121.55014,-1,4,Taiwanese contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d0330264849a4cffbe2117e62cf6a7e5.jpeg,https://guide.michelin.com/us/en/taipei-region/taipei/restaurant/embers
103134,Little Tree Food (Da'an Road),Taipei,Taiwan,25.0399033,121.5447888,0,2,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/086dee9a89df4fffaf6752f91c22290f.jpg,https://guide.michelin.com/us/en/taipei-region/taipei/restaurant/little-tree-food-da-an-road
103131,Mountain and Sea House,Taipei,Taiwan,25.0380165,121.5313736,1,3,Taiwanese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4fddd96e8c0247bc8e0a2c55a2886ee3.jpeg,https://guide.michelin.com/us/en/taipei-region/taipei/restaurant/mountain-and-sea-house
103059,Hosu,Taipei,Taiwan,25.0439036,121.5500623,-1,3,Taiwanese contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9bcf3053bda9487496d6ae5e20a750a6.jpg,https://guide.michelin.com/us/en/taipei-region/taipei/restaurant/hosu
102252,Teible,Dubai,Dubai,25.2289489,55.3414444,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2f081625740d482da826980b274c7bef.jpg,https://guide.michelin.com/us/en/dubai-emirate/dubai/restaurant/teible
102246,Boca,Dubai,Dubai,25.2140452,55.2829438,-1,3,Mediterranean Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/59c32593ff714157a2c47e9dd1ee8bca.jpeg,https://guide.michelin.com/us/en/dubai-emirate/dubai/restaurant/boca-516182
102239,LOWE,Dubai,Dubai,25.0922668,55.301953,-1,2,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/608c530fdffb47b39b58140e0c246917.jpeg,https://guide.michelin.com/us/en/dubai-emirate/dubai/restaurant/lowe
102106,Nén Danang,Da Nang,Vietnam,16.03466,108.24062,-1,4,Vietnamese Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3a63621d38234506a21eea210de1afe0.jpeg,https://guide.michelin.com/us/en/da-nang-region/da-nang_2984390/restaurant/nen-danang
101980,Zinfandel's,Zagreb,Croatia,45.8054747,15.9759303,-1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a8864604bb4247caaef7864672393128.jpeg,https://guide.michelin.com/us/en/zagreb-region/zagreb/restaurant/zinfandel-s
101968,Konoba Mate,Korcula,Croatia,42.9508141,17.037417,0,2,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9965056a4e51434580fe50b8c1e32410.jpeg,https://guide.michelin.com/us/en/dubrovnik-neretva/korcula/restaurant/konoba-mate
101951,Korak,Jastrebarsko,Croatia,45.7260304,15.6500062,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3adb6011b6bc4101b9be3fffa29aeb40.jpeg,https://guide.michelin.com/us/en/zagreb-region/jastrebarsko_1779514/restaurant/korak
101888,Fiz,Singapore,Singapore,1.279692,103.844015,-1,3,Malaysian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cb0a94ecc3194c54a7ae03ca6f9faa89.jpg,https://guide.michelin.com/us/en/singapore-region/singapore/restaurant/fiz
101877,Seroja,Singapore,Singapore,1.29993,103.85802,1,3,Malaysian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/505ca3935a554f8f977f81a0afbcc958.jpeg,https://guide.michelin.com/us/en/singapore-region/singapore/restaurant/seroja
101598,Eliksir,Gdansk,Poland,54.3837902,18.588553,-1,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cde7404d8ba04f2a8b6bfa78ed4f716a.jpeg,https://guide.michelin.com/us/en/pomerania/gdansk_2403599/restaurant/eliksir
101529,Grič,Šentjošt nad Horjulom,Slovenia,46.0283624,14.2216299,1,4,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9d087aa92d4847f190e426de4199fa2f.jpg,https://guide.michelin.com/us/en/lower-carniola/sentjost-nad-horjulom/restaurant/gostisce-gric
101524,Špacapanova Hiša,Komen,Slovenia,45.8173515,13.7470004,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4f91c9d0918544c8a7a1b004a28a3ff8.jpeg,https://guide.michelin.com/us/en/coastal%E2%80%93karst/komen/restaurant/spacapanova-hisa
101516,Hiša Linhart,Radovljica,Slovenia,46.3408368,14.1750205,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ab8b5feb9fa24b64a2048f0a3a633a0f.jpeg,https://guide.michelin.com/us/en/upper-carniola/radovljica/restaurant/hisa-linhart
101514,Hiša Franko,Kobarid,Slovenia,46.2472961,13.5382362,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/646393987d834ce6a16bc372da31a3fb.jpeg,https://guide.michelin.com/us/en/gorizia/kobarid/restaurant/hisa-franko
101509,Gostilna Krištof,Kranj,Slovenia,46.2680267,14.385542,-1,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e04aaf83fef44dab945cf34e94b88307.jpeg,https://guide.michelin.com/us/en/upper-carniola/kranj/restaurant/gostilna-kristof
101490,Gostilna Repovž,Šentjanž,Slovenia,46.0111224,15.1692284,-1,2,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6ebd6595b9634edf9529afd082e4733b.jpg,https://guide.michelin.com/us/en/southeast-slovenia/sentjanz/restaurant/gostilna-repovz
101479,Gostilna Mahorčič,Rodik,Slovenia,45.6247236,13.9801944,0,2,Regional European,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/028c9dbd829049b590e0dd613f0f2682.jpeg,https://guide.michelin.com/us/en/coastal%E2%80%93karst/rodik/restaurant/mahorcic
101476,Galerija okusov,Petrovče,Slovenia,46.2457883,15.1784594,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/14b893a5a7a149d085a9ae15a904f9c8.jpg,https://guide.michelin.com/us/en/savinja/petrovce/restaurant/galerija-okusov
101456,Red Brick,Radiškis,Lithuania,55.3376483,24.9131945,-1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cd2b7f13816c470890be4b6c2c1bcd26.jpg,https://guide.michelin.com/us/en/vilnius-region/radiskis_7770291/restaurant/red-brick
101272,Yong,Guangzhou,Guangzhou,23.1214657,113.2911037,1,4,Sichuan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/111de9669fc6422da32bd0e7739933b0.jpeg,https://guide.michelin.com/us/en/guangdong-province/guangzhou/restaurant/yong
101207,Fotografiska,Stockholm,Sweden,59.3179954,18.0848142,-1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/04000e53e85344cba2f5b7e427ffff2d.jpg,https://guide.michelin.com/us/en/stockholm-region/stockholm/restaurant/fotografiska
101201,Frederiksminde,Præstø,Denmark,55.12424,12.049009,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fa99bfd3934c4528b6b85724b0ff234b.jpg,https://guide.michelin.com/us/en/zealand/praesto/restaurant/frederiksminde
101199,Molskroen,Ebeltoft,Denmark,56.229523,10.604763,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3eb68b32845644828fb5b60b40353a96.jpg,https://guide.michelin.com/us/en/central-denmark/ebeltoft/restaurant/molskroen
101193,Domestic,Aarhus,Denmark,56.1590191,10.2120322,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d12477547cb64a28ad39f3b3a4734396.jpg,https://guide.michelin.com/us/en/central-denmark/aarhus/restaurant/domestic
101192,Kadeau Copenhagen,Copenhagen,Denmark,55.6722948,12.5888136,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f6b3ea79b30f4ef2bb02247ac36f4841.jpg,https://guide.michelin.com/us/en/capital-region/copenhagen/restaurant/kadeau-copenhagen
101164,Alimentum,Aalborg,Denmark,57.0457734,9.9292863,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/16a965d8d25149819693d607fc2cf1d4.jpeg,https://guide.michelin.com/us/en/north-denmark/aalborg/restaurant/alimentum
101153,Stallen,Oslo,Norway,59.9238866,10.7263103,1,3,Norwegian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7bacdab963ae4e5983684509634da001.jpeg,https://guide.michelin.com/us/en/oslo-region/oslo/restaurant/stallen
101152,Tèrra,Copenhagen,Denmark,55.694735,12.5708358,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6f4ff1721e8d4ddba23866485fab3bc2.jpg,https://guide.michelin.com/us/en/capital-region/copenhagen/restaurant/terra-1190331
101151,ÄNG,Tvååker,Sweden,57.0649323,12.5594919,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a5dd1ee841d04354ac4ecf135146b40a.jpeg,https://guide.michelin.com/us/en/hallands/tvaaker/restaurant/ang
101146,LYST,Vejle,Denmark,55.7060238,9.5548961,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b05f29a803514f2eb692e562a20525b0.jpeg,https://guide.michelin.com/us/en/southern-denmark/vejle/restaurant/lyst
101145,Ark,Copenhagen,Denmark,55.6851727,12.5681998,-1,3,Vegan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/daa238d273514a7b8e5094b4dd999fe5.jpg,https://guide.michelin.com/us/en/capital-region/copenhagen/restaurant/ark
101137,Knystaforsen,Rydöbruk,Sweden,56.958207,13.1400487,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/254a19a943d74bfd881842a57ecdf8e7.jpg,https://guide.michelin.com/us/en/hallands/rydobruk/restaurant/knystaforsen
101134,Hærværk,Aarhus,Denmark,56.1478296,10.1963525,-1,2,Danish,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/242bdc4a18a14ec2a117e6d25414942a.jpeg,https://guide.michelin.com/us/en/central-denmark/aarhus/restaurant/haervaerk
101126,Nokka,Helsinki,Finland,60.169035,24.960124,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0c45c6215fa6446db97a71f922d767a3.jpeg,https://guide.michelin.com/us/en/uusimaa/helsinki/restaurant/nokka
101113,Kontrast,Oslo,Norway,59.922727,10.7511251,2,4,Scandinavian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/060b7b509db9446f871a486055dfad24.jpeg,https://guide.michelin.com/us/en/oslo-region/oslo/restaurant/kontrast
101099,Moment,Rønde,Denmark,56.2814408,10.5877073,-1,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d8925e10b79b463f81582693d08fa5e9.jpeg,https://guide.michelin.com/us/en/central-denmark/ronde/restaurant/moment
101095,Alouette,Copenhagen,Denmark,55.6829942,12.5811647,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/13edb4695ad249d09beec8aad2b62dd3.jpg,https://guide.michelin.com/us/en/capital-region/copenhagen/restaurant/alouette
101092,noma,Copenhagen,Denmark,55.6833118,12.6106175,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a7ab01b61b0e4372a877db5bf1a31084.jpg,https://guide.michelin.com/us/en/capital-region/copenhagen/restaurant/noma
101091,Henne Kirkeby Kro,Henne,Denmark,55.7270112,8.2423144,2,4,Classic Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/45bcb4e200d042de859189df07388303.jpeg,https://guide.michelin.com/us/en/southern-denmark/henne/restaurant/henne-kirkeby-kro
101083,DILL,Reykjavík,Iceland,64.1443654,-21.922443,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/098712a4923645728fb259b07a781f39.jpeg,https://guide.michelin.com/us/en/capital-region-iceland/reykjavik/restaurant/dill1186101
